Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
7435,2026-07-11T21:54:36.680Z,49.1840223,-123.1450683,8.7,31.36,-1.802,1.246,0.788,11,2.57,-12.82,-117.26
7436,2026-07-11T21:54:36.720Z,49.1840224,-123.1450738,8.8,33.45,-1.834,1.250,0.785,11,2.68,-10.99,-98.69
7437,2026-07-11T21:54:36.760Z,49.1840224,-123.1450795,8.8,35.00,-1.872,1.230,0.771,11,2.42,-9.38,-80.57
7438,2026-07-11T21:54:36.800Z,49.1840227,-123.1450855,8.8,36.60,-1.948,1.194,0.778,11,2.22,-7.32,-66.66
7439,2026-07-11T21:54:36.840Z,49.1840231,-123.1450919,8.8,38.86,-2.053,1.129,0.794,11,1.75,-6.04,-57.32
7440,2026-07-11T21:54:36.880Z,49.1840239,-123.1450991,8.8,42.92,-2.187,1.062,0.809,11,2.29,-5.68,-53.67
7441,2026-07-11T21:54:36.920Z,49.1840248,-123.1451068,8.8,46.01,-2.313,1.021,0.810,11,3.27,-5.82,-54.85
7442,2026-07-11T21:54:36.960Z,49.1840259,-123.1451147,8.8,49.19,-2.453,0.984,0.813,11,4.29,-6.38,-60.04
7443,2026-07-11T21:54:37.000Z,49.1840271,-123.1451230,8.7,51.86,-2.542,0.963,0.808,11,4.67,-7.62,-65.76
7444,2026-07-11T21:54:37.040Z,49.1840286,-123.1451311,8.8,52.90,-2.604,0.954,0.820,11,5.31,-8.59,-73.21
7445,2026-07-11T21:54:37.080Z,49.1840306,-123.1451397,8.8,55.87,-2.589,0.896,0.802,11,4.64,-9.05,-78.39
7446,2026-07-11T21:54:37.120Z,49.1840332,-123.1451485,8.9,58.36,-2.515,0.850,0.791,11,2.58,-9.82,-78.94
7447,2026-07-11T21:54:37.160Z,49.1840357,-123.1451572,8.8,60.18,-2.429,0.876,0.801,11,3.04,-10.23,-77.91
7448,2026-07-11T21:54:37.200Z,49.1840385,-123.1451660,8.8,61.30,-2.311,0.875,0.750,11,2.07,-9.63,-71.42
7449,2026-07-11T21:54:37.240Z,49.1840418,-123.1451748,8.8,62.74,-2.243,0.927,0.710,11,1.01,-9.35,-59.89
7450,2026-07-11T21:54:37.280Z,49.1840455,-123.1451837,8.7,65.08,-2.199,0.987,0.694,11,1.62,-8.58,-49.80
7451,2026-07-11T21:54:37.320Z,49.1840493,-123.1451930,8.7,67.59,-2.201,1.068,0.690,11,3.14,-7.26,-41.42
7452,2026-07-11T21:54:37.360Z,49.1840536,-123.1452019,8.7,69.36,-2.214,1.152,0.677,11,2.97,-6.70,-36.53
7453,2026-07-11T21:54:37.400Z,49.1840582,-123.1452108,8.7,71.54,-2.222,1.260,0.708,11,3.86,-6.47,-38.03
7454,2026-07-11T21:54:37.440Z,49.1840633,-123.1452198,8.7,73.82,-2.196,1.308,0.706,11,3.57,-5.65,-39.62
7455,2026-07-11T21:54:37.480Z,49.1840686,-123.1452285,8.6,75.74,-2.141,1.386,0.727,11,3.63,-4.71,-40.55
7456,2026-07-11T21:54:37.520Z,49.1840741,-123.1452373,8.6,77.06,-2.011,1.398,0.729,11,1.07,-4.68,-41.13
7457,2026-07-11T21:54:37.560Z,49.1840801,-123.1452460,8.6,79.28,-1.754,1.361,0.749,11,0.02,-3.76,-36.18
7458,2026-07-11T21:54:37.600Z,49.1840861,-123.1452546,8.5,80.15,-1.284,1.157,0.793,11,-3.65,-4.48,-22.36
7459,2026-07-11T21:54:37.640Z,49.1840918,-123.1452627,8.5,79.75,-0.607,0.821,0.849,11,-7.14,-5.20,-3.39
7460,2026-07-11T21:54:37.680Z,49.1840971,-123.1452706,8.5,77.14,0.167,0.367,0.939,11,-9.34,-5.12,16.88
7461,2026-07-11T21:54:37.720Z,49.1841019,-123.1452783,8.5,73.62,0.927,-0.159,1.012,11,-10.05,-3.80,33.27
7462,2026-07-11T21:54:37.760Z,49.1841063,-123.1452857,8.5,70.96,1.554,-0.609,1.059,11,-8.75,-3.56,41.42
7463,2026-07-11T21:54:37.800Z,49.1841106,-123.1452929,8.5,68.03,1.963,-0.915,1.119,11,-4.70,-1.07,41.38
7464,2026-07-11T21:54:37.840Z,49.1841145,-123.1453000,8.5,65.06,2.139,-1.098,1.152,11,-0.45,1.65,38.14
7465,2026-07-11T21:54:37.880Z,49.1841182,-123.1453065,8.5,61.92,2.142,-1.204,1.144,11,2.01,3.17,35.61
7466,2026-07-11T21:54:37.920Z,49.1841216,-123.1453132,8.5,59.36,2.038,-1.277,1.162,11,2.86,5.16,38.44
7467,2026-07-11T21:54:37.960Z,49.1841247,-123.1453201,8.5,57.71,1.949,-1.384,1.171,11,2.63,6.04,47.89
7468,2026-07-11T21:54:38.000Z,49.1841273,-123.1453264,8.5,54.42,1.885,-1.486,1.162,11,1.31,5.53,59.39
7469,2026-07-11T21:54:38.040Z,49.1841297,-123.1453327,8.5,51.11,1.859,-1.556,1.159,11,0.85,6.36,69.42
7470,2026-07-11T21:54:38.080Z,49.1841317,-123.1453382,8.5,47.40,1.828,-1.621,1.162,11,0.39,6.31,74.00
7471,2026-07-11T21:54:38.120Z,49.1841335,-123.1453438,8.5,44.77,1.732,-1.660,1.160,11,1.27,6.36,74.07
7472,2026-07-11T21:54:38.160Z,49.1841351,-123.1453496,8.5,43.10,1.535,-1.720,1.153,11,0.96,7.15,71.70
7473,2026-07-11T21:54:38.200Z,49.1841363,-123.1453553,8.4,41.75,1.319,-1.795,1.130,11,0.66,6.81,76.22
7474,2026-07-11T21:54:38.240Z,49.1841371,-123.1453611,8.4,40.84,1.173,-1.865,1.142,11,-0.35,5.60,87.96
7475,2026-07-11T21:54:38.280Z,49.1841378,-123.1453666,8.4,39.08,1.096,-1.887,1.140,11,0.04,6.12,104.91
7476,2026-07-11T21:54:38.320Z,49.1841382,-123.1453715,8.4,35.98,1.107,-1.905,1.141,11,0.25,5.99,117.25
7477,2026-07-11T21:54:38.360Z,49.1841384,-123.1453758,8.4,32.75,1.128,-1.921,1.161,11,0.36,7.25,122.73
7478,2026-07-11T21:54:38.400Z,49.1841382,-123.1453800,8.5,31.01,1.102,-1.942,1.179,11,0.80,8.57,116.12
7479,2026-07-11T21:54:38.440Z,49.1841378,-123.1453841,8.5,29.96,1.007,-1.974,1.183,11,0.99,9.71,105.22
7480,2026-07-11T21:54:38.480Z,49.1841370,-123.1453880,8.5,28.81,0.862,-1.982,1.165,11,0.36,9.19,97.00
7481,2026-07-11T21:54:38.520Z,49.1841361,-123.1453918,8.5,28.18,0.703,-1.992,1.162,11,-1.44,10.21,98.56
7482,2026-07-11T21:54:38.560Z,49.1841348,-123.1453953,8.5,27.36,0.538,-1.969,1.139,11,-3.00,8.74,104.76
7483,2026-07-11T21:54:38.600Z,49.1841335,-123.1453986,8.5,26.29,0.392,-1.909,1.113,11,-3.66,8.57,115.56
7484,2026-07-11T21:54:38.640Z,49.1841318,-123.1454015,8.5,25.45,0.290,-1.867,1.101,11,-4.33,8.10,125.72
7485,2026-07-11T21:54:38.680Z,49.1841304,-123.1454043,8.6,24.66,0.239,-1.854,1.109,11,-4.09,7.07,132.87
7486,2026-07-11T21:54:38.720Z,49.1841286,-123.1454066,8.6,23.89,0.238,-1.857,1.111,11,-2.95,6.92,141.02
7487,2026-07-11T21:54:38.760Z,49.1841267,-123.1454085,8.6,22.62,0.300,-1.890,1.131,11,-2.33,8.38,153.35
7488,2026-07-11T21:54:38.800Z,49.1841247,-123.1454098,8.6,21.12,0.377,-1.937,1.164,11,-1.90,10.32,167.86
7489,2026-07-11T21:54:38.840Z,49.1841229,-123.1454106,8.7,19.34,0.449,-1.979,1.188,11,-1.39,13.07,182.06
7490,2026-07-11T21:54:38.880Z,49.1841208,-123.1454109,8.6,18.73,0.485,-2.026,1.208,11,-1.65,16.54,193.36
7491,2026-07-11T21:54:38.920Z,49.1841190,-123.1454109,8.6,17.15,0.436,-2.027,1.213,11,-0.81,19.13,198.62
7492,2026-07-11T21:54:38.960Z,49.1841172,-123.1454105,8.6,16.68,0.287,-2.000,1.206,11,-0.41,19.25,197.53
7493,2026-07-11T21:54:39.000Z,49.1841157,-123.1454098,8.6,16.17,0.110,-1.966,1.186,11,0.26,18.89,195.33
7494,2026-07-11T21:54:39.040Z,49.1841140,-123.1454088,8.6,17.04,-0.176,-1.892,1.156,11,0.09,17.92,193.81
7495,2026-07-11T21:54:39.080Z,49.1841123,-123.1454074,8.7,17.63,-0.489,-1.798,1.136,11,-0.54,16.67,193.98
7496,2026-07-11T21:54:39.120Z,49.1841102,-123.1454053,8.7,19.74,-0.793,-1.703,1.113,11,-0.85,15.85,194.85
7497,2026-07-11T21:54:39.160Z,49.1841082,-123.1454029,8.7,21.87,-1.049,-1.637,1.097,11,-1.59,15.12,192.63
7498,2026-07-11T21:54:39.200Z,49.1841063,-123.1454000,8.7,23.89,-1.240,-1.603,1.095,11,-2.50,14.07,183.98
7499,2026-07-11T21:54:39.240Z,49.1841045,-123.1453964,8.7,26.24,-1.349,-1.587,1.107,11,-1.92,13.29,168.11
7500,2026-07-11T21:54:39.280Z,49.1841028,-123.1453926,8.8,27.63,-1.410,-1.561,1.098,11,-1.08,11.33,144.55
7501,2026-07-11T21:54:39.320Z,49.1841015,-123.1453885,8.8,29.04,-1.461,-1.514,1.094,11,-1.31,9.24,118.37
7502,2026-07-11T21:54:39.360Z,49.1841002,-123.1453842,8.7,30.63,-1.545,-1.404,1.086,11,-0.04,8.07,96.07
7503,2026-07-11T21:54:39.400Z,49.1840989,-123.1453795,8.7,32.37,-1.669,-1.255,1.072,11,1.15,6.76,80.16
7504,2026-07-11T21:54:39.440Z,49.1840976,-123.1453742,8.8,34.58,-1.810,-1.097,1.044,11,1.60,5.79,69.09
7505,2026-07-11T21:54:39.480Z,49.1840962,-123.1453682,8.8,37.54,-1.999,-0.906,1.037,11,3.03,5.69,58.02
7506,2026-07-11T21:54:39.520Z,49.1840948,-123.1453619,8.8,40.26,-2.077,-0.671,1.001,11,5.75,2.93,41.22
7507,2026-07-11T21:54:39.560Z,49.1840934,-123.1453549,8.9,43.51,-1.907,-0.349,0.984,11,9.06,-1.33,14.60
7508,2026-07-11T21:54:39.600Z,49.1840917,-123.1453483,8.9,43.82,-1.470,0.030,0.953,11,11.53,-7.40,-21.36
7509,2026-07-11T21:54:39.640Z,49.1840899,-123.1453425,8.9,42.40,-0.684,0.516,0.930,11,13.57,-13.51,-62.43
7510,2026-07-11T21:54:39.680Z,49.1840882,-123.1453375,8.8,39.74,0.190,0.967,0.891,11,12.51,-17.94,-96.44
7511,2026-07-11T21:54:39.720Z,49.1840868,-123.1453330,8.8,36.76,0.904,1.320,0.851,11,9.52,-18.81,-113.48
7512,2026-07-11T21:54:39.760Z,49.1840851,-123.1453296,8.8,33.12,1.308,1.596,0.794,11,6.89,-17.43,-110.17
7513,2026-07-11T21:54:39.800Z,49.1840834,-123.1453260,8.8,31.45,1.394,1.757,0.745,11,2.65,-14.35,-96.02
7514,2026-07-11T21:54:39.840Z,49.1840814,-123.1453226,8.8,30.66,1.190,1.852,0.703,11,0.58,-12.68,-79.87
7515,2026-07-11T21:54:39.880Z,49.1840794,-123.1453194,8.8,30.06,0.948,1.956,0.690,11,0.86,-11.29,-77.00
7516,2026-07-11T21:54:39.920Z,49.1840770,-123.1453164,8.8,30.01,0.760,2.054,0.687,11,1.11,-12.21,-89.75
7517,2026-07-11T21:54:39.960Z,49.1840742,-123.1453140,8.8,29.79,0.681,2.119,0.705,11,1.56,-13.53,-116.94
7518,2026-07-11T21:54:40.000Z,49.1840717,-123.1453123,8.8,29.09,0.674,2.199,0.722,11,3.45,-15.63,-142.52
7519,2026-07-11T21:54:40.040Z,49.1840692,-123.1453112,8.8,28.30,0.682,2.217,0.724,11,3.04,-17.15,-162.81
7520,2026-07-11T21:54:40.080Z,49.1840668,-123.1453107,8.7,26.90,0.676,2.210,0.719,11,2.62,-19.22,-171.70
7521,2026-07-11T21:54:40.120Z,49.1840645,-123.1453105,8.7,25.64,0.659,2.204,0.714,11,2.79,-20.60,-170.90
7522,2026-07-11T21:54:40.160Z,49.1840625,-123.1453105,8.7,24.16,0.611,2.185,0.695,11,2.01,-20.97,-164.39
7523,2026-07-11T21:54:40.200Z,49.1840605,-123.1453112,8.7,23.33,0.506,2.153,0.688,11,1.17,-20.35,-158.74
7524,2026-07-11T21:54:40.240Z,49.1840584,-123.1453121,8.7,22.68,0.330,2.129,0.703,11,1.18,-19.36,-155.04
7525,2026-07-11T21:54:40.280Z,49.1840566,-123.1453134,8.6,22.04,0.078,2.080,0.710,11,1.13,-18.15,-156.64
7526,2026-07-11T21:54:40.320Z,49.1840547,-123.1453153,8.6,22.99,-0.197,2.027,0.717,11,1.08,-18.14,-164.12
7527,2026-07-11T21:54:40.360Z,49.1840527,-123.1453176,8.6,24.71,-0.437,1.999,0.729,11,1.72,-19.60,-175.69
7528,2026-07-11T21:54:40.400Z,49.1840514,-123.1453202,8.7,23.59,-0.577,2.001,0.729,11,2.99,-21.71,-187.53
7529,2026-07-11T21:54:40.440Z,49.1840503,-123.1453231,8.7,22.22,-0.626,2.025,0.723,11,4.17,-23.40,-195.80
7530,2026-07-11T21:54:40.480Z,49.1840493,-123.1453263,8.7,22.45,-0.660,2.029,0.708,11,4.43,-24.28,-195.20
7531,2026-07-11T21:54:40.520Z,49.1840485,-123.1453298,8.8,23.25,-0.722,1.995,0.701,11,4.88,-23.94,-186.69
7532,2026-07-11T21:54:40.560Z,49.1840476,-123.1453336,8.8,24.35,-0.860,1.919,0.699,11,4.64,-22.00,-173.49
7533,2026-07-11T21:54:40.600Z,49.1840471,-123.1453377,8.7,25.42,-1.072,1.796,0.707,11,3.85,-19.59,-156.94
7534,2026-07-11T21:54:40.640Z,49.1840466,-123.1453423,8.7,27.82,-1.322,1.648,0.719,11,2.73,-16.87,-139.73
7535,2026-07-11T21:54:40.680Z,49.1840462,-123.1453474,8.7,30.24,-1.542,1.516,0.752,11,1.74,-14.18,-124.12
7536,2026-07-11T21:54:40.720Z,49.1840461,-123.1453526,8.7,31.89,-1.712,1.397,0.770,11,0.79,-11.88,-108.75
7537,2026-07-11T21:54:40.760Z,49.1840462,-123.1453585,8.7,34.35,-1.833,1.292,0.788,11,0.42,-10.04,-93.17
7538,2026-07-11T21:54:40.800Z,49.1840462,-123.1453645,8.7,36.47,-1.911,1.227,0.809,11,0.48,-8.47,-79.74
7539,2026-07-11T21:54:40.840Z,49.1840467,-123.1453711,8.7,39.39,-1.946,1.192,0.811,11,0.97,-7.31,-68.42
7540,2026-07-11T21:54:40.880Z,49.1840473,-123.1453777,8.7,41.12,-1.960,1.188,0.802,11,1.52,-6.34,-59.51
7541,2026-07-11T21:54:40.920Z,49.1840481,-123.1453847,8.7,43.53,-1.950,1.202,0.810,11,2.02,-5.58,-53.30
7542,2026-07-11T21:54:40.960Z,49.1840493,-123.1453920,8.7,45.64,-1.923,1.247,0.810,11,3.34,-5.48,-51.39
7543,2026-07-11T21:54:41.000Z,49.1840508,-123.1453996,8.7,47.92,-1.890,1.290,0.792,11,3.70,-5.66,-52.02
7544,2026-07-11T21:54:41.040Z,49.1840524,-123.1454074,8.7,50.02,-1.842,1.329,0.764,11,3.66,-6.72,-55.01
7545,2026-07-11T21:54:41.080Z,49.1840543,-123.1454152,8.6,52.17,-1.761,1.397,0.739,11,4.73,-8.44,-59.89
7546,2026-07-11T21:54:41.120Z,49.1840564,-123.1454233,8.7,53.93,-1.632,1.537,0.716,11,6.53,-9.88,-67.68
7547,2026-07-11T21:54:41.160Z,49.1840588,-123.1454310,8.7,55.22,-1.378,1.686,0.660,11,6.77,-12.08,-74.18
7548,2026-07-11T21:54:41.200Z,49.1840617,-123.1454385,8.7,55.23,-1.018,1.901,0.646,11,6.29,-14.36,-80.38
7549,2026-07-11T21:54:41.240Z,49.1840647,-123.1454454,8.7,54.80,-0.563,2.104,0.654,11,5.47,-16.07,-86.40
7550,2026-07-11T21:54:41.280Z,49.1840678,-123.1454520,8.6,53.89,-0.035,2.246,0.650,11,3.73,-17.74,-92.38
7551,2026-07-11T21:54:41.320Z,49.1840710,-123.1454579,8.6,52.00,0.487,2.326,0.653,11,2.14,-18.47,-97.07
7552,2026-07-11T21:54:41.360Z,49.1840744,-123.1454634,8.6,50.59,0.878,2.363,0.676,11,0.31,-17.68,-98.66
7553,2026-07-11T21:54:41.400Z,49.1840779,-123.1454683,8.6,49.19,1.116,2.366,0.699,11,0.88,-14.67,-94.68
7554,2026-07-11T21:54:41.440Z,49.1840815,-123.1454730,8.6,48.35,1.152,2.361,0.715,11,0.31,-10.58,-83.58
7555,2026-07-11T21:54:41.480Z,49.1840850,-123.1454770,8.6,46.67,1.008,2.316,0.719,11,-0.73,-7.11,-68.53
7556,2026-07-11T21:54:41.520Z,49.1840884,-123.1454804,8.6,44.68,0.783,2.238,0.718,11,-1.26,-4.81,-56.67
7557,2026-07-11T21:54:41.560Z,49.1840920,-123.1454836,8.6,43.80,0.549,2.173,0.741,11,-0.69,-3.84,-53.61
7558,2026-07-11T21:54:41.600Z,49.1840959,-123.1454865,8.6,43.54,0.327,2.050,0.718,11,-0.85,-5.89,-59.20
7559,2026-07-11T21:54:41.640Z,49.1840998,-123.1454889,8.6,43.73,0.154,2.031,0.736,11,1.67,-6.89,-75.69
7560,2026-07-11T21:54:41.680Z,49.1841038,-123.1454911,8.6,43.15,0.037,2.002,0.742,11,3.34,-10.64,-92.19
7561,2026-07-11T21:54:41.720Z,49.1841078,-123.1454929,8.5,43.04,-0.068,1.929,0.684,11,2.33,-14.09,-107.08
7562,2026-07-11T21:54:41.760Z,49.1841117,-123.1454944,8.5,42.72,-0.132,1.967,0.688,11,3.68,-16.26,-119.34
7563,2026-07-11T21:54:41.800Z,49.1841159,-123.1454954,8.5,42.53,-0.190,2.016,0.670,11,2.43,-17.83,-123.61
7564,2026-07-11T21:54:41.840Z,49.1841202,-123.1454956,8.5,43.29,-0.243,2.101,0.667,11,2.41,-16.82,-122.70
7565,2026-07-11T21:54:41.880Z,49.1841245,-123.1454956,8.5,43.96,-0.324,2.185,0.687,11,2.07,-13.99,-115.81
7566,2026-07-11T21:54:41.920Z,49.1841284,-123.1454952,8.5,42.58,-0.466,2.263,0.725,11,2.65,-10.98,-103.41
7567,2026-07-11T21:54:41.960Z,49.1841327,-123.1454943,8.5,43.21,-0.651,2.259,0.734,11,1.68,-8.35,-93.67
7568,2026-07-11T21:54:42.000Z,49.1841370,-123.1454928,8.5,44.58,-0.809,2.280,0.775,11,2.63,-5.69,-89.93
7569,2026-07-11T21:54:42.040Z,49.1841415,-123.1454907,8.5,46.19,-0.931,2.264,0.793,11,2.59,-6.04,-92.06
7570,2026-07-11T21:54:42.080Z,49.1841459,-123.1454885,8.5,46.82,-0.980,2.262,0.794,11,2.87,-7.42,-101.22
7571,2026-07-11T21:54:42.120Z,49.1841501,-123.1454854,8.4,47.31,-0.916,2.304,0.794,11,3.56,-9.51,-113.39
7572,2026-07-11T21:54:42.160Z,49.1841544,-123.1454819,8.4,48.30,-0.787,2.344,0.766,11,4.13,-11.76,-120.83
7573,2026-07-11T21:54:42.200Z,49.1841585,-123.1454780,8.4,48.30,-0.616,2.393,0.727,11,3.81,-13.61,-122.00
7574,2026-07-11T21:54:42.240Z,49.1841619,-123.1454734,8.5,46.99,-0.445,2.415,0.694,11,3.07,-14.18,-115.52
7575,2026-07-11T21:54:42.280Z,49.1841653,-123.1454689,8.5,46.08,-0.335,2.404,0.660,11,1.91,-13.14,-102.78
7576,2026-07-11T21:54:42.320Z,49.1841684,-123.1454641,8.5,44.92,-0.301,2.379,0.664,11,1.10,-11.54,-87.90
7577,2026-07-11T21:54:42.360Z,49.1841713,-123.1454588,8.5,44.84,-0.326,2.328,0.655,11,0.45,-10.38,-76.22
7578,2026-07-11T21:54:42.400Z,49.1841740,-123.1454533,8.5,45.20,-0.417,2.286,0.670,11,1.01,-9.44,-72.18
7579,2026-07-11T21:54:42.440Z,49.1841765,-123.1454476,8.4,45.15,-0.526,2.267,0.676,11,1.49,-10.06,-76.36
7580,2026-07-11T21:54:42.480Z,49.1841788,-123.1454414,8.4,45.69,-0.657,2.268,0.685,11,2.46,-10.88,-86.45
7581,2026-07-11T21:54:42.520Z,49.1841808,-123.1454349,8.4,46.22,-0.841,2.244,0.653,11,2.61,-11.58,-98.26
7582,2026-07-11T21:54:42.560Z,49.1841829,-123.1454279,8.4,47.87,-1.081,2.172,0.646,11,2.92,-12.17,-108.20
7583,2026-07-11T21:54:42.600Z,49.1841845,-123.1454205,8.4,50.09,-1.369,2.037,0.652,11,3.68,-13.08,-115.90
7584,2026-07-11T21:54:42.640Z,49.1841860,-123.1454126,8.4,51.60,-1.681,1.843,0.675,11,4.61,-13.73,-121.66
7585,2026-07-11T21:54:42.680Z,49.1841871,-123.1454041,8.4,53.82,-1.955,1.652,0.678,11,5.03,-14.94,-123.79
7586,2026-07-11T21:54:42.720Z,49.1841880,-123.1453954,8.4,55.85,-2.149,1.488,0.730,11,5.59,-15.22,-122.65
7587,2026-07-11T21:54:42.760Z,49.1841883,-123.1453866,8.4,56.37,-2.284,1.407,0.750,11,4.56,-14.28,-113.11
7588,2026-07-11T21:54:42.800Z,49.1841886,-123.1453775,8.4,57.90,-2.337,1.374,0.771,11,3.30,-12.66,-97.71
7589,2026-07-11T21:54:42.840Z,49.1841886,-123.1453682,8.4,59.17,-2.374,1.361,0.792,11,1.90,-9.44,-75.01
7590,2026-07-11T21:54:42.880Z,49.1841881,-123.1453585,8.3,61.15,-2.448,1.313,0.818,11,0.94,-5.29,-49.05
7591,2026-07-11T21:54:42.920Z,49.1841874,-123.1453487,8.3,63.09,-2.552,1.170,0.840,11,-0.73,-1.47,-22.36
7592,2026-07-11T21:54:42.960Z,49.1841865,-123.1453382,8.4,66.14,-2.667,0.947,0.861,11,-0.18,0.91,-5.34
7593,2026-07-11T21:54:43.000Z,49.1841854,-123.1453272,8.4,69.55,-2.754,0.696,0.861,11,-0.46,1.98,2.54
7594,2026-07-11T21:54:43.040Z,49.1841842,-123.1453159,8.4,72.31,-2.780,0.503,0.856,11,-0.16,1.38,-0.63
7595,2026-07-11T21:54:43.080Z,49.1841826,-123.1453047,8.4,73.90,-2.667,0.386,0.844,11,-0.47,-0.96,-10.66
7596,2026-07-11T21:54:43.120Z,49.1841811,-123.1452932,8.4,75.97,-2.505,0.412,0.850,11,-0.03,-3.16,-21.89
7597,2026-07-11T21:54:43.160Z,49.1841793,-123.1452815,8.4,77.15,-2.298,0.480,0.828,11,-1.64,-3.99,-27.72
7598,2026-07-11T21:54:43.200Z,49.1841774,-123.1452697,8.4,78.61,-2.075,0.539,0.814,11,-3.66,-4.64,-27.61
7599,2026-07-11T21:54:43.240Z,49.1841750,-123.1452576,8.3,80.81,-1.883,0.515,0.806,11,-5.24,-4.37,-21.29
7600,2026-07-11T21:54:43.280Z,49.1841725,-123.1452451,8.3,83.51,-1.726,0.396,0.833,11,-6.84,-2.49,-10.51
7601,2026-07-11T21:54:43.320Z,49.1841698,-123.1452322,8.3,85.95,-1.564,0.131,0.832,11,-8.60,-1.72,3.10
7602,2026-07-11T21:54:43.360Z,49.1841677,-123.1452195,8.3,86.73,-1.428,-0.254,0.862,11,-8.77,-0.90,18.43
7603,2026-07-11T21:54:43.400Z,49.1841654,-123.1452063,8.3,88.44,-1.324,-0.643,0.927,11,-6.66,1.11,28.99
7604,2026-07-11T21:54:43.440Z,49.1841635,-123.1451929,8.2,89.98,-1.194,-0.949,0.943,11,-2.77,1.07,33.31
7605,2026-07-11T21:54:43.480Z,49.1841616,-123.1451793,8.2,91.17,-1.111,-1.126,0.943,11,1.21,0.08,30.11
7606,2026-07-11T21:54:43.520Z,49.1841599,-123.1451656,8.2,92.00,-1.020,-1.106,0.939,11,4.57,-0.51,21.19
7607,2026-07-11T21:54:43.560Z,49.1841583,-123.1451518,8.2,92.07,-0.918,-0.916,0.921,11,7.18,-1.51,10.30
7608,2026-07-11T21:54:43.600Z,49.1841565,-123.1451378,8.2,93.18,-0.822,-0.686,0.888,11,7.59,-2.70,2.19
7609,2026-07-11T21:54:43.640Z,49.1841549,-123.1451237,8.2,93.54,-0.742,-0.415,0.855,11,6.64,-3.44,-4.44
7610,2026-07-11T21:54:43.680Z,49.1841531,-123.1451096,8.2,94.11,-0.663,-0.149,0.849,11,5.81,-2.94,-9.02
7611,2026-07-11T21:54:43.720Z,49.1841514,-123.1450953,8.1,94.84,-0.610,0.070,0.798,11,5.26,-3.39,-12.80
7612,2026-07-11T21:54:43.760Z,49.1841494,-123.1450806,8.1,96.45,-0.582,0.243,0.761,11,4.31,-3.58,-15.22
7613,2026-07-11T21:54:43.800Z,49.1841473,-123.1450661,8.1,96.92,-0.553,0.358,0.725,11,3.44,-2.99,-14.80
7614,2026-07-11T21:54:43.840Z,49.1841452,-123.1450515,8.1,97.43,-0.529,0.371,0.725,11,2.03,-1.63,-10.34
7615,2026-07-11T21:54:43.880Z,49.1841431,-123.1450371,8.1,97.52,-0.486,0.312,0.754,11,0.95,-0.15,-3.51
7616,2026-07-11T21:54:43.920Z,49.1841410,-123.1450223,8.2,98.22,-0.437,0.205,0.801,11,0.08,2.05,3.93
7617,2026-07-11T21:54:43.960Z,49.1841392,-123.1450076,8.2,98.81,-0.414,0.023,0.821,11,-0.61,3.44,8.37
7618,2026-07-11T21:54:44.000Z,49.1841374,-123.1449926,8.2,99.75,-0.388,-0.123,0.824,11,-1.71,4.00,10.50
7619,2026-07-11T21:54:44.040Z,49.1841357,-123.1449775,8.2,100.59,-0.348,-0.232,0.818,11,-2.10,4.55,11.27
7620,2026-07-11T21:54:44.080Z,49.1841342,-123.1449623,8.2,101.13,-0.294,-0.281,0.820,11,-3.80,5.55,9.25
7621,2026-07-11T21:54:44.120Z,49.1841328,-123.1449471,8.2,101.07,-0.248,-0.282,0.804,11,-5.32,6.48,6.22
7622,2026-07-11T21:54:44.160Z,49.1841315,-123.1449318,8.2,101.51,-0.200,-0.185,0.811,11,-6.49,7.30,2.37
7623,2026-07-11T21:54:44.200Z,49.1841301,-123.1449165,8.1,101.56,-0.172,-0.058,0.815,11,-6.79,7.44,-3.71
7624,2026-07-11T21:54:44.240Z,49.1841286,-123.1449011,8.1,102.24,-0.139,0.134,0.810,11,-6.06,7.07,-9.39
7625,2026-07-11T21:54:44.280Z,49.1841271,-123.1448856,8.1,102.63,-0.114,0.319,0.771,11,-4.43,5.92,-15.34
7626,2026-07-11T21:54:44.320Z,49.1841253,-123.1448701,8.1,102.98,-0.015,0.478,0.734,11,-2.20,3.89,-19.80
7627,2026-07-11T21:54:44.360Z,49.1841234,-123.1448548,8.1,102.40,0.202,0.677,0.694,11,0.82,1.24,-23.61
7628,2026-07-11T21:54:44.400Z,49.1841213,-123.1448405,8.1,99.13,0.550,0.897,0.668,11,3.48,-2.56,-29.16
7629,2026-07-11T21:54:44.440Z,49.1841193,-123.1448268,8.0,95.33,0.986,1.125,0.643,11,5.61,-6.58,-35.44
7630,2026-07-11T21:54:44.480Z,49.1841169,-123.1448137,8.0,91.66,1.436,1.327,0.636,11,7.63,-10.08,-42.18
7631,2026-07-11T21:54:44.520Z,49.1841143,-123.1448012,8.0,88.54,1.864,1.517,0.620,11,7.27,-12.51,-51.34
7632,2026-07-11T21:54:44.560Z,49.1841116,-123.1447897,8.0,83.73,2.228,1.674,0.665,11,6.71,-13.31,-57.64
7633,2026-07-11T21:54:44.600Z,49.1841087,-123.1447788,8.0,79.72,2.472,1.811,0.674,11,4.65,-11.94,-59.51
7634,2026-07-11T21:54:44.640Z,49.1841057,-123.1447686,8.1,76.19,2.619,1.898,0.692,11,3.04,-10.08,-58.21
